S1-time		S2-time			IAT-S2			Delay-S2		S1-chksum				S2-chksum
10:55:11.931   10:55:11.983   0:00:00.001000                     0:00:00.052000           ['tcp_csum:11cf']               ['tcp_csum:1705']
10:55:11.931   10:55:11.984   0:00:00.001000                     0:00:00.053000           ['tcp_csum:1638']               ['tcp_csum:bfa8']
10:55:11.934   10:55:11.985   0:00:00.001000                     0:00:00.051000           ['tcp_csum:f8f2']               ['tcp_csum:79cb']
10:55:11.934   10:55:11.987   0:00:00.002000                     0:00:00.053000           ['tcp_csum:9f28']               ['tcp_csum:e6ac']
10:55:11.940   10:55:11.988   0:00:00.001000                     0:00:00.048000           ['tcp_csum:8a9a']               ['tcp_csum:305f']
10:55:11.940   10:55:11.999   0:00:00.011000                     0:00:00.059000           ['tcp_csum:19fb']               ['tcp_csum:4a19']
10:55:11.940   10:55:11.999   0:00:00                            0:00:00.059000           ['tcp_csum:5394']               ['tcp_csum:c16f']
10:55:11.940   10:55:12.000   0:00:00.001000                     0:00:00.060000           ['tcp_csum:d2d7']               ['tcp_csum:cc28']
10:55:11.941   10:55:12.001   0:00:00.001000                     0:00:00.060000           ['tcp_csum:44d']                ['tcp_csum:ad1e']
10:55:11.941   10:55:12.002   0:00:00.001000                     0:00:00.061000           ['tcp_csum:421b']               ['tcp_csum:ff86']
10:55:11.944   10:55:12.003   0:00:00.001000                     0:00:00.059000           ['tcp_csum:794']                ['tcp_csum:e516']
10:55:11.944   10:55:12.005   0:00:00.002000                     0:00:00.061000           ['tcp_csum:dcd2']               ['tcp_csum:94d8']
10:55:11.946   10:55:12.006   0:00:00.001000                     0:00:00.060000           ['tcp_csum:5151']               ['tcp_csum:aec2']
10:55:11.946   10:55:12.007   0:00:00.001000                     0:00:00.061000           ['tcp_csum:9a56']               ['tcp_csum:ec6c']
10:55:11.962   10:55:12.008   0:00:00.001000                     0:00:00.046000           ['tcp_csum:74bc']               ['tcp_csum:c150']
10:55:11.962   10:55:12.009   0:00:00.001000                     0:00:00.047000           ['tcp_csum:15c0']               ['tcp_csum:3cac']
10:55:11.962   10:55:12.011   0:00:00.002000                     0:00:00.049000           ['tcp_csum:1705']               ['tcp_csum:2142']
10:55:11.964   10:55:12.012   0:00:00.001000                     0:00:00.048000           ['tcp_csum:bfa8']               ['tcp_csum:9258']
10:55:11.964   10:55:12.013   0:00:00.001000                     0:00:00.049000           ['tcp_csum:79cb']               ['tcp_csum:216f']
10:55:11.966   10:55:12.022   0:00:00.009000                     0:00:00.056000           ['tcp_csum:e6ac']               ['tcp_csum:7453']
10:55:11.966   10:55:12.022   0:00:00                            0:00:00.056000           ['tcp_csum:305f']               ['tcp_csum:546a']
10:55:11.979   10:55:12.023   0:00:00.001000                     0:00:00.044000           ['tcp_csum:4a19']               ['tcp_csum:fbf8']
10:55:11.979   10:55:12.024   0:00:00.001000                     0:00:00.045000           ['tcp_csum:acaa']               ['tcp_csum:a035']
10:55:11.979   10:55:12.026   0:00:00.002000                     0:00:00.047000           ['tcp_csum:c16f']               ['tcp_csum:11e2']
10:55:11.979   10:55:12.027   0:00:00.001000                     0:00:00.048000           ['tcp_csum:cc28']               ['tcp_csum:241a']
10:55:11.979   10:55:12.028   0:00:00.001000                     0:00:00.049000           ['tcp_csum:ad1e']               ['tcp_csum:2881']
10:55:11.979   10:55:12.029   0:00:00.001000                     0:00:00.050000           ['tcp_csum:ff86']                ['tcp_csum:b3c']
10:55:11.979   10:55:12.039   0:00:00.010000                     0:00:00.060000           ['tcp_csum:16d6']               ['tcp_csum:b16b']
10:55:11.979   10:55:12.039   0:00:00                            0:00:00.060000           ['tcp_csum:e516']               ['tcp_csum:9cdf']
10:55:11.979   10:55:12.040   0:00:00.001000                     0:00:00.061000           ['tcp_csum:94d8']               ['tcp_csum:2c40']
10:55:11.979   10:55:12.041   0:00:00.001000                     0:00:00.062000           ['tcp_csum:aec2']               ['tcp_csum:ac90']
10:55:11.981   10:55:12.043   0:00:00.002000                     0:00:00.062000           ['tcp_csum:ec6c']               ['tcp_csum:65d9']
10:55:11.981   10:55:12.045   0:00:00.002000                     0:00:00.064000           ['tcp_csum:c150']               ['tcp_csum:16be']
10:55:11.984   10:55:12.046   0:00:00.001000                     0:00:00.062000           ['tcp_csum:3cac']               ['tcp_csum:e51c']
10:55:11.984   10:55:12.048   0:00:00.002000                     0:00:00.064000           ['tcp_csum:2142']               ['tcp_csum:1690']
10:55:11.986   10:55:12.050   0:00:00.002000                     0:00:00.064000           ['tcp_csum:9258']               ['tcp_csum:545e']
10:55:11.986   10:55:12.052   0:00:00.002000                     0:00:00.066000           ['tcp_csum:216f']               ['tcp_csum:19d7']
10:55:12.002   10:55:12.086   0:00:00.034000                     0:00:00.084000           ['tcp_csum:7453']               ['tcp_csum:ef05']
10:55:12.002   10:55:12.086   0:00:00                            0:00:00.084000           ['tcp_csum:546a']               ['tcp_csum:6384']
10:55:12.003   10:55:12.087   0:00:00.001000                     0:00:00.084000           ['tcp_csum:fbf8']               ['tcp_csum:ac89']
10:55:12.003   10:55:12.088   0:00:00.001000                     0:00:00.085000           ['tcp_csum:a035']               ['tcp_csum:86f7']
10:55:12.005   10:55:12.089   0:00:00.001000                     0:00:00.084000           ['tcp_csum:11e2']               ['tcp_csum:27fb']
10:55:12.006   10:55:12.090   0:00:00.001000                     0:00:00.084000           ['tcp_csum:241a']               ['tcp_csum:2940']
10:55:12.008   10:55:12.091   0:00:00.001000                     0:00:00.083000           ['tcp_csum:2881']               ['tcp_csum:d1e5']
10:55:12.008   10:55:12.093   0:00:00.002000                     0:00:00.085000           ['tcp_csum:b3c']                ['tcp_csum:8c08']
10:55:12.019   10:55:12.094   0:00:00.001000                     0:00:00.075000           ['tcp_csum:b16b']               ['tcp_csum:f8eb']
10:55:12.019   10:55:12.095   0:00:00.001000                     0:00:00.076000           ['tcp_csum:9cdf']               ['tcp_csum:429e']
10:55:12.020   10:55:12.096   0:00:00.001000                     0:00:00.076000           ['tcp_csum:2c40']               ['tcp_csum:5c58']
10:55:12.021   10:55:12.097   0:00:00.001000                     0:00:00.076000           ['tcp_csum:ac90']               ['tcp_csum:bee9']
10:55:12.022   10:55:12.098   0:00:00.001000                     0:00:00.076000           ['tcp_csum:65d9']               ['tcp_csum:d3b0']
10:55:12.025   10:55:12.100   0:00:00.002000                     0:00:00.075000           ['tcp_csum:16be']               ['tcp_csum:de67']
10:55:12.026   10:55:12.101   0:00:00.001000                     0:00:00.075000           ['tcp_csum:e51c']               ['tcp_csum:bf5d']
10:55:12.028   10:55:12.104   0:00:00.003000                     0:00:00.076000           ['tcp_csum:1690']               ['tcp_csum:11c4']
10:55:12.029   10:55:12.104   0:00:00                            0:00:00.075000           ['tcp_csum:545e']               ['tcp_csum:2915']
10:55:12.032   10:55:12.126   0:00:00.022000                     0:00:00.094000           ['tcp_csum:19d7']               ['tcp_csum:f745']
10:55:12.065   10:55:12.126   0:00:00                            0:00:00.061000           ['tcp_csum:ef05']               ['tcp_csum:a709']
10:55:12.065   10:55:12.128   0:00:00.002000                     0:00:00.063000           ['tcp_csum:6384']               ['tcp_csum:c0f1']
10:55:12.065   10:55:12.128   0:00:00                            0:00:00.063000           ['tcp_csum:ac89']               ['tcp_csum:fe9b']
10:55:12.065   10:55:12.130   0:00:00.002000                     0:00:00.065000           ['tcp_csum:86f7']               ['tcp_csum:d37d']
10:55:12.065   10:55:12.130   0:00:00                            0:00:00.065000           ['tcp_csum:27fb']               ['tcp_csum:4edb']
10:55:12.066   10:55:12.133   0:00:00.003000                     0:00:00.067000           ['tcp_csum:2940']               ['tcp_csum:3371']
10:55:12.066   10:55:12.133   0:00:00                            0:00:00.067000           ['tcp_csum:d1e5']               ['tcp_csum:a487']
10:55:12.066   10:55:12.135   0:00:00.002000                     0:00:00.069000           ['tcp_csum:8c08']               ['tcp_csum:339c']
10:55:12.066   10:55:12.135   0:00:00                            0:00:00.069000           ['tcp_csum:f8eb']               ['tcp_csum:8688']
10:55:12.066   10:55:12.138   0:00:00.003000                     0:00:00.072000           ['tcp_csum:429e']               ['tcp_csum:669f']
10:55:12.066   10:55:12.138   0:00:00                            0:00:00.072000           ['tcp_csum:5c58']                ['tcp_csum:e30']
10:55:12.066   10:55:12.140   0:00:00.002000                     0:00:00.074000           ['tcp_csum:bee9']               ['tcp_csum:b26a']
10:55:12.066   10:55:12.140   0:00:00                            0:00:00.074000           ['tcp_csum:d3b0']               ['tcp_csum:2417']
10:55:12.069   10:55:12.144   0:00:00.004000                     0:00:00.075000           ['tcp_csum:de67']               ['tcp_csum:364d']
10:55:12.069   10:55:12.144   0:00:00                            0:00:00.075000           ['tcp_csum:bf5d']               ['tcp_csum:3ab6']
10:55:12.072   10:55:12.166   0:00:00.022000                     0:00:00.094000           ['tcp_csum:11c4']               ['tcp_csum:1d67']
10:55:12.072   10:55:12.166   0:00:00                            0:00:00.094000           ['tcp_csum:2915']               ['tcp_csum:c39c']
10:55:12.106   10:55:12.167   0:00:00.001000                     0:00:00.061000           ['tcp_csum:f745']               ['tcp_csum:af10']
10:55:12.106   10:55:12.169   0:00:00.002000                     0:00:00.063000           ['tcp_csum:a709']               ['tcp_csum:3e6f']
10:55:12.108   10:55:12.170   0:00:00.001000                     0:00:00.062000           ['tcp_csum:c0f1']               ['tcp_csum:780a']
10:55:12.108   10:55:12.171   0:00:00.001000                     0:00:00.063000           ['tcp_csum:fe9b']               ['tcp_csum:f74b']
10:55:12.110   10:55:12.172   0:00:00.001000                     0:00:00.062000           ['tcp_csum:d37d']               ['tcp_csum:28c1']
10:55:12.110   10:55:12.173   0:00:00.001000                     0:00:00.063000           ['tcp_csum:4edb']               ['tcp_csum:668f']
10:55:12.113   10:55:12.174   0:00:00.001000                     0:00:00.061000           ['tcp_csum:3371']               ['tcp_csum:2c0a']
10:55:12.113   10:55:12.176   0:00:00.002000                     0:00:00.063000           ['tcp_csum:a487']                ['tcp_csum:147']
10:55:12.115   10:55:12.177   0:00:00.001000                     0:00:00.062000           ['tcp_csum:339c']               ['tcp_csum:75c5']
10:55:12.115   10:55:12.178   0:00:00.001000                     0:00:00.063000           ['tcp_csum:8688']               ['tcp_csum:beca']
10:55:12.117   10:55:12.179   0:00:00.001000                     0:00:00.062000           ['tcp_csum:669f']               ['tcp_csum:9938']
10:55:12.117   10:55:12.181   0:00:00.002000                     0:00:00.064000           ['tcp_csum:e30']                ['tcp_csum:3a3a']
10:55:12.120   10:55:12.182   0:00:00.001000                     0:00:00.062000           ['tcp_csum:b26a']               ['tcp_csum:3b7f']
10:55:12.120   10:55:12.184   0:00:00.002000                     0:00:00.064000           ['tcp_csum:2417']               ['tcp_csum:e422']
10:55:12.124   10:55:12.185   0:00:00.001000                     0:00:00.061000           ['tcp_csum:364d']               ['tcp_csum:9e45']
10:55:12.124   10:55:12.207   0:00:00.022000                     0:00:00.083000           ['tcp_csum:3ab6']                ['tcp_csum:b1d']
10:55:12.146   10:55:12.207   0:00:00                            0:00:00.061000           ['tcp_csum:1d67']               ['tcp_csum:54cf']
10:55:12.146   10:55:12.208   0:00:00.001000                     0:00:00.062000           ['tcp_csum:c39c']               ['tcp_csum:6e89']
10:55:12.146   10:55:12.210   0:00:00.002000                     0:00:00.064000           ['tcp_csum:af10']               ['tcp_csum:e5e1']
10:55:12.148   10:55:12.210   0:00:00                            0:00:00.062000           ['tcp_csum:3e6f']               ['tcp_csum:f09a']
10:55:12.148   10:55:12.212   0:00:00.002000                     0:00:00.064000           ['tcp_csum:780a']               ['tcp_csum:d18e']
10:55:12.151   10:55:12.213   0:00:00.001000                     0:00:00.062000           ['tcp_csum:f74b']               ['tcp_csum:23f7']
10:55:12.151   10:55:12.215   0:00:00.002000                     0:00:00.064000           ['tcp_csum:28c1']               ['tcp_csum:3b46']
10:55:12.153   10:55:12.215   0:00:00                            0:00:00.062000           ['tcp_csum:668f']                ['tcp_csum:987']
10:55:12.154   10:55:12.217   0:00:00.002000                     0:00:00.063000           ['tcp_csum:2c0a']               ['tcp_csum:b94a']
